ticker,as_of,period_type,metric,ref_period,value
QSR,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.048699997
QSR,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,1.04783
QSR,2026-08-15,estimate,epsEstLow,FQ2026-12-31,0.98
QSR,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,1.1
QSR,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,20.0
QSR,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.0915
QSR,2026-08-15,estimate,epsEstAvg,FY2026-12-31,4.05123
QSR,2026-08-15,estimate,epsEstLow,FY2026-12-31,3.88
QSR,2026-08-15,estimate,epsEstHigh,FY2026-12-31,4.24
QSR,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,22.0
QSR,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,0.0979
QSR,2026-08-15,estimate,epsEstAvg,FY2027-12-31,4.42237
QSR,2026-08-15,estimate,epsEstLow,FY2027-12-31,4.15
QSR,2026-08-15,estimate,epsEstHigh,FY2027-12-31,4.71
QSR,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,23.0
QSR,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.0916
QSR,2026-08-15,estimate,revEstAvg,FQ2026-09-30,2525261820.0
QSR,2026-08-15,estimate,revEstLow,FQ2026-09-30,2451000000.0
QSR,2026-08-15,estimate,revEstHigh,FQ2026-09-30,2614100000.0
QSR,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,20.0
QSR,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,0.0311
QSR,2026-08-15,estimate,revEstAvg,FQ2026-12-31,2526122000.0
QSR,2026-08-15,estimate,revEstLow,FQ2026-12-31,2434000000.0
QSR,2026-08-15,estimate,revEstHigh,FQ2026-12-31,2610800000.0
QSR,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,20.0
QSR,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.024400001
QSR,2026-08-15,estimate,revEstAvg,FY2026-12-31,9832127420.0
QSR,2026-08-15,estimate,revEstLow,FY2026-12-31,9609000000.0
QSR,2026-08-15,estimate,revEstHigh,FY2026-12-31,10008900000.0
QSR,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,23.0
QSR,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.0422
QSR,2026-08-15,estimate,revEstAvg,FY2027-12-31,9905198400.0
QSR,2026-08-15,estimate,revEstLow,FY2027-12-31,9137600000.0
QSR,2026-08-15,estimate,revEstHigh,FY2027-12-31,10454000000.0
QSR,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,23.0
QSR,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.0074
QSR,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,1.0
QSR,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,2.0
QSR,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,8.0
QSR,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,11.0
QSR,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,1.0
QSR,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,2.0
QSR,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,7.0
QSR,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,12.0
QSR,2026-08-15,estimate,epsRevUp7,FY2026-12-31,4.0
QSR,2026-08-15,estimate,epsRevUp30,FY2026-12-31,3.0
QSR,2026-08-15,estimate,epsRevDown7,FY2026-12-31,7.0
QSR,2026-08-15,estimate,epsRevDown30,FY2026-12-31,13.0
QSR,2026-08-15,estimate,epsRevUp7,FY2027-12-31,4.0
QSR,2026-08-15,estimate,epsRevUp30,FY2027-12-31,4.0
QSR,2026-08-15,estimate,epsRevDown7,FY2027-12-31,7.0
QSR,2026-08-15,estimate,epsRevDown30,FY2027-12-31,14.0
DRI,2026-08-15,estimate,epsEst,FQ2026-08-31,2.05112
DRI,2026-08-08,estimate,epsEst,FQ2026-08-31,2.05032
DRI,2026-07-16,estimate,epsEst,FQ2026-08-31,2.12008
DRI,2026-06-16,estimate,epsEst,FQ2026-08-31,2.11456
DRI,2026-05-17,estimate,epsEst,FQ2026-08-31,2.1161
DRI,2026-08-15,estimate,epsEst,FQ2026-11-30,2.28727
DRI,2026-08-08,estimate,epsEst,FQ2026-11-30,2.29087
DRI,2026-07-16,estimate,epsEst,FQ2026-11-30,2.34023
DRI,2026-06-16,estimate,epsEst,FQ2026-11-30,2.34889
DRI,2026-05-17,estimate,epsEst,FQ2026-11-30,2.34633
DRI,2026-08-15,estimate,epsEst,FY2027-05-31,11.27317
DRI,2026-08-08,estimate,epsEst,FY2027-05-31,11.27317
DRI,2026-07-16,estimate,epsEst,FY2027-05-31,11.27317
DRI,2026-06-16,estimate,epsEst,FY2027-05-31,11.36136
DRI,2026-05-17,estimate,epsEst,FY2027-05-31,11.35685
DRI,2026-08-15,estimate,epsEst,FY2028-05-31,12.38663
DRI,2026-08-08,estimate,epsEst,FY2028-05-31,12.38663
DRI,2026-07-16,estimate,epsEst,FY2028-05-31,12.39047
DRI,2026-06-16,estimate,epsEst,FY2028-05-31,12.51048
DRI,2026-05-17,estimate,epsEst,FY2028-05-31,12.49008
DRI,2026-08-15,estimate,epsEstAvg,FQ2026-08-31,2.05112
DRI,2026-08-15,estimate,epsEstLow,FQ2026-08-31,1.94
DRI,2026-08-15,estimate,epsEstHigh,FQ2026-08-31,2.15
DRI,2026-08-15,estimate,epsEstAnalysts,FQ2026-08-31,25.0
DRI,2026-08-15,estimate,epsEstGrowth,FQ2026-08-31,0.041199997
DRI,2026-08-15,estimate,epsEstAvg,FQ2026-11-30,2.28727
DRI,2026-08-15,estimate,epsEstLow,FQ2026-11-30,2.19202
DRI,2026-08-15,estimate,epsEstHigh,FQ2026-11-30,2.43
DRI,2026-08-15,estimate,epsEstAnalysts,FQ2026-11-30,25.0
DRI,2026-08-15,estimate,epsEstGrowth,FQ2026-11-30,0.0996
DRI,2026-08-15,estimate,epsEstAvg,FY2027-05-31,11.27317
DRI,2026-08-15,estimate,epsEstLow,FY2027-05-31,11.13
DRI,2026-08-15,estimate,epsEstHigh,FY2027-05-31,11.6
DRI,2026-08-15,estimate,epsEstAnalysts,FY2027-05-31,27.0
DRI,2026-08-15,estimate,epsEstGrowth,FY2027-05-31,0.059499998
DRI,2026-08-15,estimate,epsEstAvg,FY2028-05-31,12.38663
DRI,2026-08-15,estimate,epsEstLow,FY2028-05-31,12.10475
DRI,2026-08-15,estimate,epsEstHigh,FY2028-05-31,12.6
DRI,2026-08-15,estimate,epsEstAnalysts,FY2028-05-31,26.0
DRI,2026-08-15,estimate,epsEstGrowth,FY2028-05-31,0.0988
DRI,2026-08-15,estimate,revEstAvg,FQ2026-08-31,3207067680.0
DRI,2026-08-15,estimate,revEstLow,FQ2026-08-31,3160900000.0
DRI,2026-08-15,estimate,revEstHigh,FQ2026-08-31,3244100000.0
DRI,2026-08-15,estimate,revEstAnalysts,FQ2026-08-31,22.0
DRI,2026-08-15,estimate,revEstGrowth,FQ2026-08-31,0.0533
DRI,2026-08-15,estimate,revEstAvg,FQ2026-11-30,3266655420.0
DRI,2026-08-15,estimate,revEstLow,FQ2026-11-30,3219200000.0
DRI,2026-08-15,estimate,revEstHigh,FQ2026-11-30,3299000000.0
DRI,2026-08-15,estimate,revEstAnalysts,FQ2026-11-30,22.0
DRI,2026-08-15,estimate,revEstGrowth,FQ2026-11-30,0.053000003
DRI,2026-08-15,estimate,revEstAvg,FY2027-05-31,13690118690.0
DRI,2026-08-15,estimate,revEstLow,FY2027-05-31,13578900000.0
DRI,2026-08-15,estimate,revEstHigh,FY2027-05-31,13742986980.0
DRI,2026-08-15,estimate,revEstAnalysts,FY2027-05-31,25.0
DRI,2026-08-15,estimate,revEstGrowth,FY2027-05-31,0.0363
DRI,2026-08-15,estimate,revEstAvg,FY2028-05-31,14522132300.0
DRI,2026-08-15,estimate,revEstLow,FY2028-05-31,14301600000.0
DRI,2026-08-15,estimate,revEstHigh,FY2028-05-31,14680368910.0
DRI,2026-08-15,estimate,revEstAnalysts,FY2028-05-31,24.0
DRI,2026-08-15,estimate,revEstGrowth,FY2028-05-31,0.0608
DRI,2026-08-15,estimate,epsRevUp7,FQ2026-08-31,1.0
DRI,2026-08-15,estimate,epsRevUp30,FQ2026-08-31,4.0
DRI,2026-08-15,estimate,epsRevDown7,FQ2026-08-31,0.0
DRI,2026-08-15,estimate,epsRevDown30,FQ2026-08-31,16.0
DRI,2026-08-15,estimate,epsRevUp7,FQ2026-11-30,0.0
DRI,2026-08-15,estimate,epsRevUp30,FQ2026-11-30,6.0
DRI,2026-08-15,estimate,epsRevDown7,FQ2026-11-30,1.0
DRI,2026-08-15,estimate,epsRevDown30,FQ2026-11-30,13.0
DRI,2026-08-15,estimate,epsRevUp7,FY2027-05-31,2.0
DRI,2026-08-15,estimate,epsRevUp30,FY2027-05-31,4.0
DRI,2026-08-15,estimate,epsRevDown7,FY2027-05-31,22.0
DRI,2026-08-15,estimate,epsRevDown30,FY2027-05-31,21.0
DRI,2026-08-15,estimate,epsRevUp7,FY2028-05-31,0.0
DRI,2026-08-15,estimate,epsRevUp30,FY2028-05-31,2.0
DRI,2026-08-15,estimate,epsRevDown7,FY2028-05-31,1.0
DRI,2026-08-15,estimate,epsRevDown30,FY2028-05-31,11.0
TSLA,2026-08-15,estimate,epsEst,FQ2026-09-30,0.45408
TSLA,2026-08-08,estimate,epsEst,FQ2026-09-30,0.4563
TSLA,2026-07-16,estimate,epsEst,FQ2026-09-30,0.54973
TSLA,2026-06-16,estimate,epsEst,FQ2026-09-30,0.53913
TSLA,2026-05-17,estimate,epsEst,FQ2026-09-30,0.54092
TSLA,2026-08-15,estimate,epsEst,FQ2026-12-31,0.4957
TSLA,2026-08-08,estimate,epsEst,FQ2026-12-31,0.49866
TSLA,2026-07-16,estimate,epsEst,FQ2026-12-31,0.62163
TSLA,2026-06-16,estimate,epsEst,FQ2026-12-31,0.62972
TSLA,2026-05-17,estimate,epsEst,FQ2026-12-31,0.63092
TSLA,2026-08-15,estimate,epsEst,FY2026-12-31,1.78059
TSLA,2026-08-08,estimate,epsEst,FY2026-12-31,1.78859
TSLA,2026-07-16,estimate,epsEst,FY2026-12-31,2.13979
TSLA,2026-06-16,estimate,epsEst,FY2026-12-31,2.04702
TSLA,2026-05-17,estimate,epsEst,FY2026-12-31,2.036
TSLA,2026-08-15,estimate,epsEst,FY2027-12-31,2.17498
TSLA,2026-08-08,estimate,epsEst,FY2027-12-31,2.17953
TSLA,2026-07-16,estimate,epsEst,FY2027-12-31,2.5541
TSLA,2026-06-16,estimate,epsEst,FY2027-12-31,2.51608
TSLA,2026-05-17,estimate,epsEst,FY2027-12-31,2.52551
TSLA,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,0.45408
TSLA,2026-08-15,estimate,epsEstLow,FQ2026-09-30,0.27
TSLA,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,0.6
TSLA,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,27.0
TSLA,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,-0.091800004
TSLA,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,0.4957
TSLA,2026-08-15,estimate,epsEstLow,FQ2026-12-31,0.24
TSLA,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,0.82
TSLA,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,27.0
TSLA,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,-0.0086
TSLA,2026-08-15,estimate,epsEstAvg,FY2026-12-31,1.78059
TSLA,2026-08-15,estimate,epsEstLow,FY2026-12-31,1.25
TSLA,2026-08-15,estimate,epsEstHigh,FY2026-12-31,2.39
TSLA,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,35.0
TSLA,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,0.0726
TSLA,2026-08-15,estimate,epsEstAvg,FY2027-12-31,2.17498
TSLA,2026-08-15,estimate,epsEstLow,FY2027-12-31,0.8
TSLA,2026-08-15,estimate,epsEstHigh,FY2027-12-31,3.65
TSLA,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,33.0
TSLA,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.2215
TSLA,2026-08-15,estimate,revEstAvg,FQ2026-09-30,27537100960.0
TSLA,2026-08-15,estimate,revEstLow,FQ2026-09-30,24286500000.0
TSLA,2026-08-15,estimate,revEstHigh,FQ2026-09-30,30566000000.0
TSLA,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,29.0
TSLA,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,-0.0199
TSLA,2026-08-15,estimate,revEstAvg,FQ2026-12-31,28495310660.0
TSLA,2026-08-15,estimate,revEstLow,FQ2026-12-31,25887238000.0
TSLA,2026-08-15,estimate,revEstHigh,FQ2026-12-31,32372000000.0
TSLA,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,29.0
TSLA,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.1443
TSLA,2026-08-15,estimate,revEstAvg,FY2026-12-31,106021403390.0
TSLA,2026-08-15,estimate,revEstLow,FY2026-12-31,96453000000.0
TSLA,2026-08-15,estimate,revEstHigh,FY2026-12-31,114131060000.0
TSLA,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,46.0
TSLA,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.1181
TSLA,2026-08-15,estimate,revEstAvg,FY2027-12-31,120771986210.0
TSLA,2026-08-15,estimate,revEstLow,FY2027-12-31,99741000000.0
TSLA,2026-08-15,estimate,revEstHigh,FY2027-12-31,151793000000.0
TSLA,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,47.0
TSLA,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.1391
TSLA,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,2.0
TSLA,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,4.0
TSLA,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,17.0
TSLA,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,15.0
TSLA,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,2.0
TSLA,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,3.0
TSLA,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,17.0
TSLA,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,16.0
TSLA,2026-08-15,estimate,epsRevUp7,FY2026-12-31,1.0
TSLA,2026-08-15,estimate,epsRevUp30,FY2026-12-31,7.0
TSLA,2026-08-15,estimate,epsRevDown7,FY2026-12-31,2.0
TSLA,2026-08-15,estimate,epsRevDown30,FY2026-12-31,18.0
TSLA,2026-08-15,estimate,epsRevUp7,FY2027-12-31,2.0
TSLA,2026-08-15,estimate,epsRevUp30,FY2027-12-31,4.0
TSLA,2026-08-15,estimate,epsRevDown7,FY2027-12-31,2.0
TSLA,2026-08-15,estimate,epsRevDown30,FY2027-12-31,19.0
GM,2026-08-15,estimate,epsEst,FQ2026-09-30,3.5433
GM,2026-08-08,estimate,epsEst,FQ2026-09-30,3.5433
GM,2026-07-16,estimate,epsEst,FQ2026-09-30,3.24136
GM,2026-06-16,estimate,epsEst,FQ2026-09-30,3.25953
GM,2026-05-17,estimate,epsEst,FQ2026-09-30,3.26508
GM,2026-08-15,estimate,epsEst,FQ2026-12-31,2.74852
GM,2026-08-08,estimate,epsEst,FQ2026-12-31,2.74852
GM,2026-07-16,estimate,epsEst,FQ2026-12-31,2.7892
GM,2026-06-16,estimate,epsEst,FQ2026-12-31,2.85095
GM,2026-05-17,estimate,epsEst,FQ2026-12-31,2.84206
GM,2026-08-15,estimate,epsEst,FY2026-12-31,13.38804
GM,2026-08-08,estimate,epsEst,FY2026-12-31,13.38804
GM,2026-07-16,estimate,epsEst,FY2026-12-31,12.7863
GM,2026-06-16,estimate,epsEst,FY2026-12-31,12.83987
GM,2026-05-17,estimate,epsEst,FY2026-12-31,12.77769
GM,2026-08-15,estimate,epsEst,FY2027-12-31,14.70702
GM,2026-08-08,estimate,epsEst,FY2027-12-31,14.70702
GM,2026-07-16,estimate,epsEst,FY2027-12-31,14.16181
GM,2026-06-16,estimate,epsEst,FY2027-12-31,14.07583
GM,2026-05-17,estimate,epsEst,FY2027-12-31,14.04383
GM,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,3.5433
GM,2026-08-15,estimate,epsEstLow,FQ2026-09-30,3.02
GM,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,4.344
GM,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,19.0
GM,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.26549998
GM,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,2.74852
GM,2026-08-15,estimate,epsEstLow,FQ2026-12-31,1.17
GM,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,4.39
GM,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,19.0
GM,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.095
GM,2026-08-15,estimate,epsEstAvg,FY2026-12-31,13.38804
GM,2026-08-15,estimate,epsEstLow,FY2026-12-31,11.85
GM,2026-08-15,estimate,epsEstHigh,FY2026-12-31,15.25
GM,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,25.0
GM,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,0.26299998
GM,2026-08-15,estimate,epsEstAvg,FY2027-12-31,14.70702
GM,2026-08-15,estimate,epsEstLow,FY2027-12-31,11.15
GM,2026-08-15,estimate,epsEstHigh,FY2027-12-31,16.71
GM,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,26.0
GM,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.098500006
GM,2026-08-15,estimate,revEstAvg,FQ2026-09-30,48504305900.0
GM,2026-08-15,estimate,revEstLow,FQ2026-09-30,46000000000.0
GM,2026-08-15,estimate,revEstHigh,FQ2026-09-30,51110000000.0
GM,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,17.0
GM,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,-0.0018000001
GM,2026-08-15,estimate,revEstAvg,FQ2026-12-31,45503403630.0
GM,2026-08-15,estimate,revEstLow,FQ2026-12-31,42823000000.0
GM,2026-08-15,estimate,revEstHigh,FQ2026-12-31,48250000000.0
GM,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,17.0
GM,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.0047999998
GM,2026-08-15,estimate,revEstAvg,FY2026-12-31,185806025160.0
GM,2026-08-15,estimate,revEstLow,FY2026-12-31,182038000000.0
GM,2026-08-15,estimate,revEstHigh,FY2026-12-31,189239700000.0
GM,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,21.0
GM,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.0043
GM,2026-08-15,estimate,revEstAvg,FY2027-12-31,190460022810.0
GM,2026-08-15,estimate,revEstLow,FY2027-12-31,183113000000.0
GM,2026-08-15,estimate,revEstHigh,FY2027-12-31,203950000000.0
GM,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,21.0
GM,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.025
GM,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,11.0
GM,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,12.0
GM,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,2.0
GM,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,2.0
GM,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,5.0
GM,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,3.0
GM,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,8.0
GM,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,11.0
GM,2026-08-15,estimate,epsRevUp7,FY2026-12-31,16.0
GM,2026-08-15,estimate,epsRevUp30,FY2026-12-31,16.0
GM,2026-08-15,estimate,epsRevDown7,FY2026-12-31,1.0
GM,2026-08-15,estimate,epsRevDown30,FY2026-12-31,1.0
GM,2026-08-15,estimate,epsRevUp7,FY2027-12-31,16.0
GM,2026-08-15,estimate,epsRevUp30,FY2027-12-31,17.0
GM,2026-08-15,estimate,epsRevDown7,FY2027-12-31,2.0
GM,2026-08-15,estimate,epsRevDown30,FY2027-12-31,2.0
F,2026-08-15,estimate,epsEst,FQ2026-09-30,0.41595
F,2026-08-08,estimate,epsEst,FQ2026-09-30,0.4197
F,2026-07-16,estimate,epsEst,FQ2026-09-30,0.35928
F,2026-06-16,estimate,epsEst,FQ2026-09-30,0.3585
F,2026-05-17,estimate,epsEst,FQ2026-09-30,0.34686
F,2026-08-15,estimate,epsEst,FQ2026-12-31,0.36939
F,2026-08-08,estimate,epsEst,FQ2026-12-31,0.37314
F,2026-07-16,estimate,epsEst,FQ2026-12-31,0.3326
F,2026-06-16,estimate,epsEst,FQ2026-12-31,0.33539
F,2026-05-17,estimate,epsEst,FQ2026-12-31,0.31405
F,2026-08-15,estimate,epsEst,FY2026-12-31,1.86718
F,2026-08-08,estimate,epsEst,FY2026-12-31,1.86763
F,2026-07-16,estimate,epsEst,FY2026-12-31,1.63852
F,2026-06-16,estimate,epsEst,FY2026-12-31,1.63771
F,2026-05-17,estimate,epsEst,FY2026-12-31,1.6126
F,2026-08-15,estimate,epsEst,FY2027-12-31,1.9133
F,2026-08-08,estimate,epsEst,FY2027-12-31,1.90421
F,2026-07-16,estimate,epsEst,FY2027-12-31,1.82655
F,2026-06-16,estimate,epsEst,FY2027-12-31,1.84022
F,2026-05-17,estimate,epsEst,FY2027-12-31,1.85154
F,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,0.41595
F,2026-08-15,estimate,epsEstLow,FQ2026-09-30,0.33
F,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,0.51
F,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,16.0
F,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,-0.0757
F,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,0.36939
F,2026-08-15,estimate,epsEstLow,FQ2026-12-31,0.24
F,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,0.46
F,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,16.0
F,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,1.8414999
F,2026-08-15,estimate,epsEstAvg,FY2026-12-31,1.86718
F,2026-08-15,estimate,epsEstLow,FY2026-12-31,1.79
