ticker,as_of,insider,position,transaction,shares,value,ownership
SBUX,2025-11-11,NICCOL BRIAN R,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,106457,0.0,D
SBUX,2025-11-11,LERMAN BRADLEY E,Officer,Stock Award(Grant) at price 0.00 per share.,5420,0.0,D
SBUX,2025-11-11,SMITH CATHY R,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,20829,0.0,D
SBUX,2025-11-11,KELLY SARA,Officer,Stock Award(Grant) at price 0.00 per share.,18856,0.0,D
SBUX,2025-11-11,BREWER BRADY,Officer,Stock Award(Grant) at price 0.00 per share.,24151,0.0,D
SBUX,2025-11-11,GRAMS MICHAEL DAVID,Chief Operating Officer,Stock Award(Grant) at price 0.00 per share.,18514,0.0,D
SBUX,2025-11-11,RAMOS PILAR,Officer,Stock Award(Grant) at price 0.00 per share.,16200,0.0,D
SBUX,2025-11-10,KNUDSTORP JORGEN VIG,Director,Purchase at price 85.00 per share.,11700,994500.0,D
SBUX,2025-07-01,MOYO DAMBISA F,Director,Stock Award(Grant) at price 0.00 per share.,1350,0.0,D
SBUX,2025-07-01,MAYER MARISSA A,Director,Stock Award(Grant) at price 0.00 per share.,2326,0.0,D
SBUX,2025-03-24,SMITH CATHY R,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,45550,0.0,D
SBUX,2025-03-12,ALLISON RICHARD E JR,Director,Stock Award(Grant) at price 0.00 per share.,3343,0.0,D
SBUX,2025-03-12,CAMPION ANDREW,Director,Stock Award(Grant) at price 0.00 per share.,3445,0.0,D
SBUX,2025-03-12,KNUDSTORP JORGEN VIG,Director,Stock Award(Grant) at price 0.00 per share.,5218,0.0,D
SBUX,2025-03-12,MOHAN NEAL,Director,Stock Award(Grant) at price 0.00 per share.,3141,0.0,D
SBUX,2025-03-12,SIEVERT G MICHAEL,Director,Stock Award(Grant) at price 0.00 per share.,3141,0.0,D
SBUX,2025-03-12,FORD BETH E,Director,Stock Award(Grant) at price 0.00 per share.,3343,0.0,D
SBUX,2025-03-12,SERVITJE DANIEL,Director,Stock Award(Grant) at price 0.00 per share.,3141,0.0,D
SBUX,2025-03-12,ZHANG WEI,Director,Stock Award(Grant) at price 0.00 per share.,3141,0.0,D
SBUX,2024-11-29,KELLY SARA,Officer,Sale at price 101.37 per share.,19102,1936370.0,D
SBUX,2024-11-29,KELLY SARA,Officer,Conversion of Exercise of derivative security at price 56.10 - 60.68 per share.,11602,673126.0,D
SBUX,2024-11-21,RUGGERI RACHEL,Chief Financial Officer,Sale at price 99.54 per share.,1491,148414.0,D
SBUX,2024-11-19,NICCOL BRIAN R,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,93543,0.0,D
SBUX,2024-11-19,LERMAN BRADLEY E,Officer,Stock Award(Grant) at price 0.00 per share.,14235,0.0,D
SBUX,2024-11-19,KELLY SARA,Officer,Stock Award(Grant) at price 0.00 per share.,10168,0.0,D
SBUX,2024-11-19,BREWER BRADY,Officer,Stock Award(Grant) at price 0.00 per share.,14235,0.0,D
SBUX,2024-11-19,RUGGERI RACHEL,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,18302,0.0,D
SBUX,2024-11-15,RUGGERI RACHEL,Chief Financial Officer,Sale at price 99.07 per share.,1452,143850.0,D
SBUX,2024-11-11,KELLY SARA,Officer,Stock Award(Grant) at price 0.00 per share.,606,0.0,D
SBUX,2024-11-11,BREWER BRADY,Officer,Stock Award(Grant) at price 0.00 per share.,8484,0.0,D
SBUX,2024-11-11,RUGGERI RACHEL,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,10907,0.0,D
SBUX,2024-09-16,NICCOL BRIAN R,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,332260,0.0,D
SBUX,2024-09-06,KNUDSTORP JORGEN VIG,Director,Purchase at price 91.50 per share.,380,34770.0,D
SBUX,2024-08-15,CONWAY MICHAEL AARON,Officer,Sale at price 94.03 per share.,3250,305598.0,D
CMG,2026-08-07,MACHADO FERNANDO DE ARAUJO,Officer,Stock Award(Grant) at price 0.00 per share.,76243,0.0,D
CMG,2026-06-11,FILI-KRUSHEL PATRICIA D,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,WINSTON MARY ANN,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,GUTIERREZ MAURICIO,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,MAW SCOTT HARLAN,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,BALDOCCHI ALBERT STEVEN,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,CAREY MATTHEW A,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,HICKENLOOPER ROBIN S.,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,FUENTES LAURA,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-06-11,WEINSTEIN JOSHUA IAN,Director,Stock Award(Grant) at price 31.25 per share.,6880,215000.0,D
CMG,2026-05-20,BALDOCCHI ALBERT STEVEN,Director,Stock Gift at price 0.00 per share.,6672,0.0,D
CMG,2026-02-24,FILI-KRUSHEL PATRICIA D,Director,Sale at price 36.58 per share.,3350,122543.0,D
CMG,2026-02-13,GARNER CURTIS EVANDER III,President,Stock Award(Grant) at price 0.00 per share.,254846,0.0,D
CMG,2026-02-13,BOATWRIGHT HENRY SCOTT,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,229457,0.0,D
CMG,2026-02-13,BUSH MATTHEW R,Officer,Stock Award(Grant) at price 0.00 per share.,6416,0.0,D
CMG,2026-02-13,SCHALOW LAURIE,Officer,Stock Award(Grant) at price 0.00 per share.,76577,0.0,D
CMG,2026-02-13,RYMER ADAM T,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,25526,0.0,D
CMG,2026-02-06,GARNER CURTIS EVANDER III,President,Conversion of Exercise of derivative security at price 11.66 per share.,86100,1003530.0,D
CMG,2026-02-06,BUSH MATTHEW R,Officer,Stock Award(Grant) at price 39.39 per share.,3174,125024.0,D
CMG,2026-02-06,SCHALOW LAURIE,Officer,Stock Award(Grant) at price 39.39 per share.,8886,350020.0,D
CMG,2026-02-06,ESKENAZI ILENE,Officer,Stock Award(Grant) at price 39.39 per share.,20310,800011.0,D
CMG,2026-02-06,KIDD JASON ALLAN,Chief Operating Officer,Stock Award(Grant) at price 39.39 per share.,16502,650014.0,D
CMG,2026-02-06,GARNER CURTIS EVANDER III,President,Sale at price 40.01 per share.,61077,2443856.0,D
CMG,2025-12-12,GARNER CURTIS EVANDER III,President,Conversion of Exercise of derivative security at price 11.66 per share.,100000,1165540.0,D
CMG,2025-12-12,GARNER CURTIS EVANDER III,President,Sale at price 36.05 per share.,67646,2438422.0,D
CMG,2025-12-01,GARNER CURTIS EVANDER III,President,Conversion of Exercise of derivative security at price 11.66 per share.,93000,1083952.0,D
CMG,2025-12-01,WEINSTEIN JOSHUA IAN,Director,Stock Award(Grant) at price 0.00 per share.,3407,0.0,D
CMG,2025-12-01,GARNER CURTIS EVANDER III,President,Sale at price 34.67 per share.,61892,2145734.0,D
CMG,2025-10-31,BUSH MATTHEW R,Officer,Stock Award(Grant) at price 31.69 per share.,12623,400023.0,D
CMG,2025-08-25,ESKENAZI ILENE,Officer,Sale at price 43.15 per share.,26576,1146725.0,D
CMG,2025-08-11,BALDOCCHI ALBERT STEVEN,Director,Stock Gift at price 0.00 per share.,5340,0.0,D
CMG,2025-07-25,KIDD JASON ALLAN,Chief Operating Officer,Stock Award(Grant) at price 46.76 per share.,16040,750030.0,D
CMG,2025-07-24,BRANDT CHRISTOPHER W,President,Stock Gift at price 0.00 per share.,28545,0.0,D
CMG,2025-07-07,GARNER CURTIS EVANDER III,Officer,Sale at price 56.32 per share.,15750,887108.0,D
CMG,2025-06-25,GARNER CURTIS EVANDER III,President,Sale at price 55.14 per share.,63000,3473833.0,D
CMG,2025-06-12,HICKENLOOPER ROBIN S.,Director,Sale at price 51.21 per share.,2250,115229.0,D
CMG,2025-06-12,FILI-KRUSHEL PATRICIA D,Director,Sale at price 51.13 per share.,2076,106147.0,D
CMG,2025-06-11,FILI-KRUSHEL PATRICIA D,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-11,WINSTON MARY ANN,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-11,GUTIERREZ MAURICIO,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-11,MAW SCOTT HARLAN,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-11,BALDOCCHI ALBERT STEVEN,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-11,CAREY MATTHEW A,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-11,HICKENLOOPER ROBIN S.,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-11,FUENTES LAURA,Director,Stock Award(Grant) at price 51.79 per share.,4152,215032.0,D
CMG,2025-06-06,BOATWRIGHT HENRY SCOTT,Chief Executive Officer,Sale at price 52.48 per share.,19000,997133.0,D
CMG,2025-06-04,GARNER CURTIS EVANDER III,Officer,Conversion of Exercise of derivative security at price 11.66 per share.,30000,349650.0,D
CMG,2025-06-04,GARNER CURTIS EVANDER III,Officer,Sale at price 52.14 per share.,23302,1214894.0,D
CMG,2025-06-02,THEODOREDIS ROGER E.,General Counsel,Conversion of Exercise of derivative security at price 31.56 - 32.14 per share.,128450,4092984.0,D
CMG,2025-06-02,THEODOREDIS ROGER E.,General Counsel,Sale at price 49.70 per share.,113875,5659280.0,D
CMG,2025-05-21,GARNER CURTIS EVANDER III,Chief Technology Officer,Conversion of Exercise of derivative security at price 11.66 per share.,30000,349650.0,D
CMG,2025-05-21,GARNER CURTIS EVANDER III,Chief Technology Officer,Sale at price 50.84 per share.,23134,1176232.0,D
CMG,2025-05-14,MCCONNELL JAMIE,Officer,Sale at price 52.42 per share.,3087,161829.0,D
CMG,2025-03-13,GARNER CURTIS EVANDER III,Officer,Conversion of Exercise of derivative security at price 7.11 per share.,24225,172191.0,D
CMG,2025-03-13,GARNER CURTIS EVANDER III,Officer,Sale at price 48.56 - 50.53 per share.,20761,1033261.0,D
CMG,2025-03-05,GUTIERREZ MAURICIO,Director,Purchase at price 53.00 per share.,9400,498200.0,D
CMG,2025-02-25,GARNER CURTIS EVANDER III,Chief Technology Officer,Conversion of Exercise of derivative security at price 7.11 per share.,24225,172201.0,D
CMG,2025-02-25,GARNER CURTIS EVANDER III,Chief Technology Officer,Sale at price 52.36 per share.,20937,1096297.0,D
CMG,2025-02-14,HARTUNG JOHN R,President,Stock Award(Grant) at price 0.00 per share.,50193,0.0,D
CMG,2025-02-14,THEODOREDIS ROGER E.,General Counsel,Stock Award(Grant) at price 0.00 per share.,34518,0.0,D
YUM,2026-08-03,RUSSELL DAVID ERIC,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,23163,1575084.0,D
YUM,2026-08-03,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,483,32844.0,D
YUM,2026-08-03,TURNER CHRISTOPHER LEE,Chief Executive Officer,Sale at price 153.15 per share.,261,39972.0,D
YUM,2026-08-03,MEZVINSKY SCOTT,Officer,Sale at price 153.15 per share.,268,41044.0,D
YUM,2026-08-03,RUSSELL DAVID ERIC,Officer,Sale at price 153.15 per share.,7961,1219227.0,D
YUM,2026-07-01,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,483,32844.0,D
YUM,2026-07-01,MEZVINSKY SCOTT,Officer,Sale at price 160.42 per share.,277,44436.0,D
YUM,2026-07-01,POWELL AARON,Officer,Sale at price 160.42 per share.,6001,962680.0,D
YUM,2026-07-01,TURNER CHRISTOPHER LEE,Chief Executive Officer,Sale at price 160.42 per share.,250,40105.0,D
YUM,2026-06-01,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,483,32844.0,D
YUM,2026-06-01,MEZVINSKY SCOTT,Officer,Sale at price 148.14 per share.,261,38665.0,D
YUM,2026-06-01,TURNER CHRISTOPHER LEE,Chief Executive Officer,Sale at price 148.14 per share.,270,39998.0,D
YUM,2026-05-26,TRESVANT SEAN,Officer,Sale at price 154.68 per share.,3000,464040.0,D
YUM,2026-05-19,POWELL AARON,Officer,Sale at price 152.35 per share.,6001,914252.0,D
YUM,2026-05-15,ROY RANJITH,Chief Financial Officer,Conversion of Exercise of derivative security at price 149.97 per share.,366,54889.0,D
YUM,2026-05-15,SKEANS TRACY L,Chief Operating Officer,Sale at price 152.00 per share.,1837,279224.0,D
YUM,2026-05-01,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,483,32844.0,D
YUM,2026-05-01,TURNER CHRISTOPHER LEE,Chief Executive Officer,Sale at price 160.48 per share.,250,40120.0,D
YUM,2026-05-01,MEZVINSKY SCOTT,Officer,Sale at price 160.48 per share.,277,44453.0,D
YUM,2026-04-01,DOMIER TANYA L,Director,Conversion of Exercise of derivative security at price 155.48 per share.,2787,433323.0,I
YUM,2026-04-01,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,483,32844.0,D
YUM,2026-04-01,OBERG KATHLEEN K,Director,Stock Award(Grant) at price 0.00 per share.,910,0.0,D
YUM,2026-04-01,TURNER CHRISTOPHER LEE,Chief Executive Officer,Sale at price 154.18 per share.,257,39624.0,D
YUM,2026-04-01,MEZVINSKY SCOTT,Officer,Sale at price 154.18 per share.,271,41783.0,D
YUM,2026-03-02,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,483,32844.0,D
YUM,2026-03-02,TURNER CHRISTOPHER LEE,Chief Executive Officer,Sale at price 166.29 per share.,238,39577.0,D
YUM,2026-03-02,MEZVINSKY SCOTT,Officer,Sale at price 166.29 per share.,287,47725.0,D
YUM,2026-02-26,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 68.00 per share.,483,32844.0,D
YUM,2026-02-26,TURNER CHRISTOPHER LEE,Chief Executive Officer,Sale at price 166.02 per share.,242,40177.0,D
YUM,2026-02-26,MEZVINSKY SCOTT,Officer,Sale at price 166.02 per share.,284,47150.0,D
YUM,2026-02-17,SKEANS TRACY L,Chief Operating Officer,Sale at price 160.16 - 160.80 per share.,8311,1332991.0,D/I
YUM,2026-02-13,MEZVINSKY SCOTT,Officer,Sale at price 164.63 per share.,1612,265384.0,D
YUM,2026-02-11,SKEANS TRACY L,Chief Operating Officer,Conversion of Exercise of derivative security at price 159.06 per share.,1521,241930.0,D
YUM,2026-02-11,POWELL AARON,Officer,Conversion of Exercise of derivative security at price 159.06 per share.,1106,175920.0,D
YUM,2026-02-10,TURNER CHRISTOPHER LEE,Chief Executive Officer,Conversion of Exercise of derivative security at price 131.31 per share.,3146,181864.0,D
YUM,2026-02-10,TRESVANT SEAN,Officer,Conversion of Exercise of derivative security at price 158.85 per share.,2365,375680.0,D
YUM,2026-02-10,BURKHARDT ERIKA,Officer,Conversion of Exercise of derivative security at price 158.85 per share.,627,99599.0,D
YUM,2026-02-10,SKEANS TRACY L,Chief Operating Officer,Conversion of Exercise of derivative security at price 158.85 per share.,3146,499742.0,D
YUM,2026-02-10,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 158.85 per share.,2364,375521.0,D
YUM,2026-02-10,ROY RANJITH,Chief Financial Officer,Conversion of Exercise of derivative security at price 158.85 per share.,343,54486.0,D
YUM,2026-02-10,POWELL AARON,Officer,Conversion of Exercise of derivative security at price 158.85 per share.,2894,459712.0,D
YUM,2026-02-09,TURNER CHRISTOPHER LEE,Chief Executive Officer,Conversion of Exercise of derivative security at price 158.90 per share.,1495,237556.0,D
YUM,2026-02-09,TRESVANT SEAN,Officer,Conversion of Exercise of derivative security at price 158.90 per share.,997,158423.0,D
YUM,2026-02-09,BURKHARDT ERIKA,Officer,Conversion of Exercise of derivative security at price 158.90 per share.,199,31621.0,D
YUM,2026-02-09,SKEANS TRACY L,Chief Operating Officer,Conversion of Exercise of derivative security at price 158.90 per share.,1421,225797.0,D
YUM,2026-02-09,POWELL AARON,Officer,Conversion of Exercise of derivative security at price 158.90 per share.,1246,197989.0,D
YUM,2026-02-06,TURNER CHRISTOPHER LEE,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,10643,0.0,D
YUM,2026-02-06,YOUNG-SCRIVNER ANNIE,Director,Stock Award(Grant) at price 0.00 per share.,1718,0.0,D
YUM,2026-02-06,SKEANS TRACY L,Chief Operating Officer,Stock Award(Grant) at price 0.00 per share.,10643,0.0,D
YUM,2026-02-06,SKALA JUSTIN PETER,Director,Stock Award(Grant) at price 0.00 per share.,1718,0.0,D
YUM,2026-02-06,POWELL AARON,Officer,Stock Award(Grant) at price 0.00 per share.,8708,0.0,D
YUM,2026-02-05,POWELL AARON,Officer,Sale at price 161.44 per share.,12000,1937280.0,D
YUM,2025-12-01,MEZVINSKY SCOTT,Officer,Conversion of Exercise of derivative security at price 49.66 per share.,409,20311.0,D
YUM,2025-12-01,MEZVINSKY SCOTT,Officer,Sale at price 153.17 per share.,276,42275.0,D
YUM,2025-11-17,SKEANS TRACY L,Chief Operating Officer,Conversion of Exercise of derivative security at price 78.07 per share.,51106,3989845.0,D
YUM,2025-11-17,SKEANS TRACY L,Chief Operating Officer,Sale at price 149.02 - 149.18 per share.,24332,3627901.0,D
YUM,2025-11-11,POWELL AARON,Officer,Conversion of Exercise of derivative security at price 122.07 - 131.31 per share.,28990,3670877.0,D
YUM,2025-11-11,POWELL AARON,Officer,Sale at price 150.48 per share.,2790,419839.0,D
YUM,2025-11-07,NELSON THOMAS C,Director,Conversion of Exercise of derivative security at price 49.66 per share.,3096,153747.0,D
YUM,2025-11-06,MEZVINSKY SCOTT,Officer,Sale at price 148.81 per share.,1755,261162.0,D
QSR,2026-03-20,HOUSMAN JEFFREY,Officer,Sale at price 73.48 per share.,20000,1469616.0,D
QSR,2026-03-20,HOUSMAN JEFFREY,Officer,Conversion of Exercise of derivative security at price 55.55 per share.,20000,1111000.0,D
QSR,2026-03-18,KOBZA JOSHUA,Chief Executive Officer,Sale at price 75.05 per share.,200000,15009900.0,D
QSR,2026-03-18,GRANAT JILL M,General Counsel,Sale at price 74.76 - 75.09 per share.,50000,3746040.0,D
QSR,2026-03-18,KOBZA JOSHUA,Chief Executive Officer,Conversion of Exercise of derivative security at price 56.92 per share.,200000,11384000.0,D
QSR,2026-03-18,GRANAT JILL M,General Counsel,Conversion of Exercise of derivative security at price 56.92 per share.,50000,2846000.0,D
QSR,2026-03-17,SANTELMO THIAGO TEMER,Officer,Sale at price 75.41 per share.,10000,754147.0,D
QSR,2026-03-17,SIDDIQUI SAMI A,Chief Financial Officer,Sale at price 74.51 - 75.28 per share.,80000,5991680.0,D
QSR,2026-03-17,SIDDIQUI SAMI A,Chief Financial Officer,Conversion of Exercise of derivative security at price 55.55 per share.,80000,4444000.0,D
QSR,2026-03-17,SANTELMO THIAGO TEMER,Officer,Conversion of Exercise of derivative security at price 55.55 per share.,10000,555500.0,D
QSR,2026-03-16,FRIESNER JACQUELINE,Officer,Sale at price 74.61 per share.,30000,2238315.0,D
QSR,2026-02-25,SANTELMO THIAGO TEMER,Officer,Stock Award(Grant) at price 68.81 per share.,4601,316595.0,D
QSR,2026-02-25,PERDUE PETER DARRELL,Officer,Stock Award(Grant) at price 68.81 per share.,721,49612.0,D
QSR,2026-02-25,KOBZA JOSHUA,Chief Executive Officer,Stock Award(Grant) at price 68.81 per share.,8149,560733.0,D
QSR,2026-02-25,SCHWAN AXEL MR,Officer,Stock Award(Grant) at price 68.81 per share.,2498,171887.0,D
QSR,2026-02-25,GRANAT JILL M,General Counsel,Stock Award(Grant) at price 68.81 per share.,2719,187094.0,D
QSR,2026-02-25,GRANAT JILL M,General Counsel,Stock Award(Grant) at price 68.81 per share.,3719,255904.0,D
QSR,2026-02-25,CURTIS THOMAS BENJAMIN IV,Officer,Stock Award(Grant) at price 68.81 per share.,2055,141405.0,D
QSR,2026-02-25,SIDDIQUI SAMI A,Chief Financial Officer,Stock Award(Grant) at price 68.81 per share.,3843,264437.0,D
QSR,2026-02-25,HOUSMAN JEFFREY,Officer,Stock Award(Grant) at price 68.81 per share.,2115,145533.0,D
QSR,2026-02-25,FULTON DUNCAN,Officer,Stock Award(Grant) at price 68.78 per share.,1540,105921.0,D
QSR,2026-02-25,SANTELMO THIAGO TEMER,Officer,Stock Award(Grant) at price 68.81 per share.,4493,309163.0,D
QSR,2026-02-25,FRIESNER JACQUELINE,Officer,Stock Award(Grant) at price 68.81 per share.,1526,105004.0,D
QSR,2026-02-23,FULTON DUNCAN,Officer,Sale at price 67.51 per share.,10307,695889.0,D
QSR,2026-02-23,SANTELMO THIAGO TEMER,Officer,Sale at price 67.51 per share.,5686,383883.0,D
QSR,2026-02-23,PERDUE PETER DARRELL,Officer,Sale at price 67.51 per share.,3882,262083.0,D
QSR,2026-02-23,SCHWAN AXEL MR,Officer,Sale at price 67.51 per share.,34938,2358728.0,D
QSR,2026-02-23,CURTIS THOMAS BENJAMIN IV,Officer,Sale at price 67.51 per share.,15410,1040343.0,D
QSR,2026-02-23,SIDDIQUI SAMI A,Chief Financial Officer,Sale at price 67.51 per share.,12828,866019.0,D
QSR,2026-02-23,HOUSMAN JEFFREY,Officer,Sale at price 67.51 per share.,7705,520172.0,D
QSR,2026-02-23,FRIESNER JACQUELINE,Officer,Sale at price 67.51 per share.,4616,311677.0,D
QSR,2026-02-23,GRANAT JILL M,General Counsel,Sale at price 67.51 per share.,11524,778051.0,D
QSR,2026-01-07,FULTON DUNCAN,Officer,Sale at price 67.48 per share.,1775,119799.0,D
QSR,2026-01-07,SANTELMO THIAGO TEMER,Officer,Sale at price 67.44 per share.,699,47152.0,D
QSR,2026-01-07,PERDUE PETER DARRELL,Officer,Sale at price 67.44 per share.,395,26683.0,D
QSR,2026-01-07,KOBZA JOSHUA,Chief Executive Officer,Sale at price 67.44 per share.,3443,232220.0,D
QSR,2026-01-07,SCHWAN AXEL MR,Officer,Sale at price 67.44 per share.,2186,147475.0,D
QSR,2026-01-07,CURTIS THOMAS BENJAMIN IV,Officer,Sale at price 67.44 per share.,1171,79012.0,D
QSR,2026-01-07,SIDDIQUI SAMI A,Chief Financial Officer,Sale at price 67.44 per share.,976,65868.0,D
QSR,2026-01-07,HOUSMAN JEFFREY,Officer,Sale at price 67.44 per share.,1483,100043.0,D
QSR,2026-01-07,FRIESNER JACQUELINE,Officer,Sale at price 67.44 per share.,815,55015.0,D
